Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service
advertising firms new jersey,1,1,90,54.0,4.08,https://www.designrush.com/agency/ad-agencies/new-jersey,22.0,0.02,89.0,0.14,71900000.0,"[8,11,1,8,8,0,5,0,8,100,8,8]",2025-09-10,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,true,true,01-03,geo,advertising
advertising firms houston,5,5,880,44.0,6.26,https://www.designrush.com/agency/ad-agencies/texas/houston,21.0,0.02,131.0,0.42,27600000.0,"[81,62,30,36,13,36,10,81,81,100,62,55]",2025-09-06,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising
types of advertising,7,7,1600,52.0,2.98,https://www.designrush.com/agency/ad-agencies/trends/types-of-advertising-strategies,20.0,0.02,59.0,0.03,2630000000.0,"[20,27,44,52,52,44,44,44,66,52,52,36]",2025-09-10,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic,0,false,true,04-10,trends,advertising
orlando ad agencies,3,3,590,64.0,4.75,https://www.designrush.com/agency/ad-agencies/florida/orlando,20.0,0.02,95.0,0.13,40000000.0,"[48,32,26,39,26,39,59,59,59,59,100,88]",2025-08-28,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,true,true,01-03,geo,advertising
offline marketing,1,1,590,29.0,14.63,https://www.designrush.com/agency/ad-agencies/trends/offline-and-online-marketing,20.0,0.02,292.0,0.04,720000000.0,"[29,36,44,67,81,67,67,54,67,81,100,100]",2025-08-29,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,AI overview,0,true,true,01-03,trends,advertising
marketing budget,1,1,1300,54.0,7.5,https://www.designrush.com/agency/ad-agencies/small-business/trends/advertising-cost-for-a-small-business,19.0,0.02,142.0,0.05,1510000000.0,"[46,52,52,84,68,68,52,52,84,84,84,84]",2025-09-08,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask,0,true,true,01-03,trends,advertising
promotion and marketing companies,1,1,140,31.0,6.87,https://www.designrush.com/agency/ad-agencies/promotional-marketing,18.0,0.02,123.0,0.01,1890000000.0,"[1,1,1,1,1,1,1,1,1,5,100,5]",2025-09-05,"Image pack, Sitelinks, Video Carousel, Related searches, AI overview",informational,Organic,0,true,true,01-03,other,advertising
advantages of advertising,1,1,140,23.0,3.03,https://www.designrush.com/agency/ad-agencies/trends/benefits-of-advertising,18.0,0.02,54.0,0.03,405000000.0,"[28,23,28,66,23,28,23,23,35,53,35,17]",2025-08-29,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic,0,true,true,01-03,trends,advertising
small advertising firms,1,1,70,32.0,5.04,https://www.designrush.com/agency/ad-agencies/small-business,17.0,0.01,85.0,0.46,462000000.0,"[100,42,23,23,23,33,23,33,19,33,33,33]",2025-09-06,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,true,true,01-03,other,advertising
promotions agencies,1,1,70,60.0,5.75,https://www.designrush.com/agency/ad-agencies/promotional-marketing,17.0,0.01,97.0,0.23,152000000.0,"[9,14,9,33,33,42,33,33,42,33,23,33]",2025-08-14,"Local pack, Image pack, Sitelinks, Video, Related searches","commercial, informational",Organic,0,true,true,01-03,other,advertising
different types of advertising,4,4,390,50.0,8.3,https://www.designrush.com/agency/ad-agencies/trends/types-of-advertising-strategies,17.0,0.01,141.0,0.04,2610000000.0,"[17,59,39,39,39,32,32,39,48,32,39,26]",2025-08-27,"Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,trends,advertising
advertising agencies near me,16,18,5400,75.0,6.01,https://www.designrush.com/agency/ad-agencies/ohio,16.0,0.01,96.0,0.09,307000000.0,"[23,44,81,19,44,66,54,36,44,29,54,19]",2025-09-11,"Local pack, Sitelinks, Video, Related searches",transactional,Organic,2,false,false,11-20,geo,advertising
advertising agencies in florida,1,1,260,59.0,4.54,https://www.designrush.com/agency/ad-agencies/florida,16.0,0.01,72.0,0.19,69100000.0,"[15,15,29,23,19,15,12,54,100,23,19,19]",2025-08-27,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,true,true,01-03,geo,advertising
television advertising agency,3,3,260,47.0,29.64,https://www.designrush.com/agency/ad-agencies/tv-ads,16.0,0.01,474.0,0.04,771000000.0,"[44,28,28,54,44,28,28,35,54,54,66,66]",2025-08-27,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic,0,true,true,01-03,other,advertising
marketing promotions,7,7,590,47.0,8.18,https://www.designrush.com/agency/ad-agencies/promotional-marketing/trends/promotional-marketing-examples,14.0,0.01,114.0,0.26,544000000.0,"[30,24,13,36,30,13,20,30,66,13,20,16]",2025-08-30,"Knowledge panel, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,trends,advertising
advertising cost,1,1,320,44.0,7.64,https://www.designrush.com/agency/ad-agencies/small-business/trends/advertising-cost-for-a-small-business,13.0,0.01,99.0,0.13,3240000000.0,"[23,19,29,23,29,100,23,29,29,54,44,7]",2025-09-08,"Video, People also ask, Related searches, AI overview",informational,People also ask,0,true,true,01-03,trends,advertising
stealth marketing examples,1,1,50,21.0,0.0,https://www.designrush.com/agency/ad-agencies/trends/stealth-marketing-examples,12.0,0.01,0.0,0.0,3000000.0,"[11,11,11,17,17,11,5,100,64,64,64,11]",2025-08-29,"Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums","commercial, informational",Organic,0,true,true,01-03,trends,advertising
types of advertisement,1,1,210,51.0,2.98,https://www.designrush.com/agency/ad-agencies/trends/types-of-advertising-strategies,12.0,0.01,35.0,0.03,1050000000.0,"[15,19,23,12,44,44,81,29,12,12,15,29]",2025-08-17,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,AI overview,0,true,true,01-03,trends,advertising
offline marketing,8,8,590,29.0,14.63,https://www.designrush.com/agency/ad-agencies/trends/offline-and-online-marketing,12.0,0.01,175.0,0.04,720000000.0,"[29,36,44,67,81,67,67,54,67,81,100,100]",2025-08-29,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,trends,advertising
advertising agencies in new jersey,4,4,390,51.0,4.08,https://www.designrush.com/agency/ad-agencies/new-jersey,11.0,0.01,44.0,0.14,86400000.0,"[100,81,35,28,23,15,66,81,100,81,35,66]",2025-08-27,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,geo,advertising
tv ad agency,5,5,260,60.0,29.64,https://www.designrush.com/agency/ad-agencies/tv-ads,11.0,0.01,326.0,0.04,450000000.0,"[29,22,35,43,35,29,66,81,100,81,81,81]",2025-09-03,"Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,other,advertising
promotional agencies,1,1,90,53.0,5.75,https://www.designrush.com/agency/ad-agencies/promotional-marketing,11.0,0.01,63.0,0.23,366000000.0,"[11,34,19,26,53,34,34,26,53,53,53,34]",2025-08-27,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches, See results about, AI overview",informational,Organic,0,true,true,01-03,other,advertising
benefits of advertising,1,1,90,23.0,0.0,https://www.designrush.com/agency/ad-agencies/trends/benefits-of-advertising,11.0,0.01,0.0,0.01,1940000000.0,"[21,21,34,34,34,21,28,34,43,34,21,21]",2025-08-29,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,trends,advertising
makeup advertisements,6,6,590,31.0,3.99,https://www.designrush.com/agency/ad-agencies/trends/makeup-ads,11.0,0.01,43.0,0.02,711000000.0,"[5,6,45,100,36,5,8,36,36,81,55,4]",2025-09-05,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic,0,false,true,04-10,trends,advertising
ad strategies,5,5,480,38.0,6.2,https://www.designrush.com/agency/ad-agencies/trends/types-of-advertising-strategies,11.0,0.01,68.0,0.11,690000000.0,"[26,39,72,21,39,59,39,48,100,72,4,26]",2025-09-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums",navigational,Organic,0,false,true,04-10,trends,advertising
advertising firms in nigeria,1,1,90,25.0,10.55,https://www.designrush.com/agency/ad-agencies/ng,11.0,0.01,116.0,0.24,22800000.0,"[14,14,14,14,28,35,100,100,100,78,100,100]",2025-09-04,"Local pack, Image pack, Video, Related searches, AI overview",informational,Organic,0,true,true,01-03,other,advertising
web ad companies,4,4,170,70.0,10.59,https://www.designrush.com/agency/ad-agencies/trends/top-advertising-agency-websites,11.0,0.01,116.0,0.01,10170000000.0,"[0,0,0,0,0,0,0,0,0,0,100,0]",2025-08-27,"Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,trends,advertising
promotional ideas,1,1,260,31.0,3.42,https://www.designrush.com/agency/ad-agencies/promotional-marketing/trends/promotional-marketing-examples,10.0,0.01,34.0,0.47,680000000.0,"[36,23,29,29,29,23,36,19,36,44,12,36]",2025-08-16,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,People also ask,0,true,true,01-03,trends,advertising
how much do ads cost,1,1,260,34.0,6.62,https://www.designrush.com/agency/ad-agencies/small-business/trends/advertising-cost-for-a-small-business,10.0,0.01,66.0,0.17,1810000000.0,"[18,11,28,66,100,35,81,28,28,100,28,23]",2025-09-08,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask,0,true,true,01-03,trends,advertising
subliminal messages in advertising examples,10,10,480,21.0,0.0,https://www.designrush.com/agency/ad-agencies/trends/subliminal-advertising,9.0,0.01,0.0,0.0,464000.0,"[36,36,45,10,16,67,36,100,24,30,24,24]",2025-09-02,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic,0,false,true,04-10,trends,advertising
stealth ads,2,2,70,21.0,12.97,https://www.designrush.com/agency/ad-agencies/trends/stealth-marketing-examples,9.0,0.01,116.0,0.04,20000000.0,"[11,11,11,100,64,64,11,11,11,64,64,64]",2025-08-19,"Image pack, Sitelinks, Video, Related searches",informational,Organic,0,true,true,01-03,trends,advertising
advertising agency in nigeria,1,1,140,33.0,10.55,https://www.designrush.com/agency/ad-agencies/ng,9.0,0.01,94.0,0.24,130000000.0,"[82,82,82,100,52,11,100,82,100,82,82,82]",2025-08-28,"Local pack, Image pack, Video, Related searches",commercial,Organic,0,true,true,01-03,other,advertising
advertising firms orlando,11,11,1300,68.0,4.75,https://www.designrush.com/agency/ad-agencies/florida/orlando,9.0,0.01,42.0,0.13,21300000.0,"[36,41,24,30,13,36,7,66,66,66,79,100]",2025-09-08,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,false,11-20,geo,advertising
ads companies,3,3,110,62.0,11.37,https://www.designrush.com/agency/ad-agencies/us,9.0,0.01,102.0,0.24,1540000000.0,"[0,0,2,5,1,0,0,0,1,0,0,100]",2025-08-20,"Image pack, Sitelinks, Video, Ads top, Ads bottom, Related searches",commercial,Organic,0,true,true,01-03,other,advertising
ohio advertising agencies,1,1,140,20.0,4.57,https://www.designrush.com/agency/ad-agencies/ohio,9.0,0.01,41.0,0.23,39400000.0,"[42,80,80,80,100,80,80,66,80,42,33,23]",2025-08-27,"Local pack, Sitelinks, Related searches",commercial,Organic,0,true,true,01-03,geo,advertising
advantage of advertising,1,1,40,32.0,3.03,https://www.designrush.com/agency/ad-agencies/trends/benefits-of-advertising,9.0,0.01,27.0,0.03,848000000.0,"[11,22,77,44,33,33,22,33,77,77,100,33]",2025-08-22,"Sitelinks, Video, People also ask, Related searches",informational,Organic,0,true,true,01-03,trends,advertising
ads agency philippines,2,2,70,12.0,5.97,https://www.designrush.com/agency/ad-agencies/ph,9.0,0.01,53.0,0.09,91600000.0,"[14,14,0,0,35,100,100,64,64,64,64,0]",2025-09-07,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic,0,true,true,01-03,other,advertising
advertising companies in china,1,1,40,21.0,0.0,https://www.designrush.com/agency/ad-agencies/cn,9.0,0.01,0.0,0.0,709000000.0,"[18,18,18,18,18,18,18,18,100,18,100,100]",2025-09-07,"Local pack, Image pack, Video, Related searches, AI overview",informational,Organic,0,true,true,01-03,other,advertising
china display ads agency,1,1,40,4.0,0.0,https://www.designrush.com/agency/ad-agencies/cn,9.0,0.01,0.0,0.0,65700000.0,"[0,0,0,0,0,0,35,21,50,78,100,78]",2025-09-03,"Image pack, Video, Related searches","commercial, informational",Organic,0,true,true,01-03,other,advertising
advertising agency china,1,1,40,30.0,0.0,https://www.designrush.com/agency/ad-agencies/cn,9.0,0.01,0.0,0.0,372000000.0,"[7,7,7,14,7,14,35,35,100,21,28,35]",2025-09-07,"Local pack, Image pack, Video, Image, Related searches","commercial, informational",Organic,0,true,true,01-03,other,advertising
