Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service,priority
local it companies,8,8,260,34.0,18.54,https://www.designrush.com/agency/it-services/illinois/chicago,4.0,0.0,74.0,0.38,1700000000.0,"[53,53,53,66,53,100,82,82,100,53,66,53]",2025-08-18,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,4820.4
it companies in san diego,10,10,390,24.0,11.62,https://www.designrush.com/agency/it-services/california/san-diego,2.0,0.0,23.0,0.08,484000000.0,"[54,54,36,36,100,67,5,29,2,54,3,54]",2025-09-03,"Local pack, Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,it_services,4531.799999999999
chicago it company,5,5,590,47.0,7.23,https://www.designrush.com/agency/it-services/illinois/chicago,3.0,0.0,21.0,0.03,990000000.0,"[30,34,20,30,13,30,3,44,3,4,5,3]",2025-09-06,"Local pack, Sitelinks, Related searches",navigational,Organic,0,false,true,04-10,agency,it_services,4265.7
denver it solutions,8,8,110,34.0,37.66,https://www.designrush.com/agency/it-services/colorado/denver,2.0,0.0,75.0,0.04,118000000.0,"[41,29,82,100,100,41,64,52,82,82,82,64]",2025-08-16,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,4142.599999999999
it companies in chicago,5,5,590,31.0,6.71,https://www.designrush.com/agency/it-services/illinois/chicago,14.0,0.01,93.0,0.08,1060000000.0,"[21,39,26,11,72,59,48,48,48,88,100,88]",2025-08-28,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,3958.9
seattle it outsourcing,10,10,110,5.0,35.3,https://www.designrush.com/agency/it-services/outsourcing/washington/seattle,2.0,0.0,70.0,0.02,1240000.0,"[41,41,64,64,64,100,52,52,64,64,82,64]",2025-08-17,"Local pack, Image pack, Video, Related searches",,Organic,0,false,true,04-10,agency,it_services,3882.9999999999995
fort worth it services,7,7,140,11.0,24.53,https://www.designrush.com/agency/it-services/texas/fort-worth,3.0,0.0,73.0,0.01,264000000.0,"[28,43,5,5,28,28,43,23,23,66,100,66]",2025-08-18,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,3434.2000000000003
sharepoint intranet consultants,4,4,70,14.0,48.84,https://www.designrush.com/agency/it-services/microsoft-sharepoint,4.0,0.0,195.0,0.22,241000.0,"[52,14,9,9,14,9,42,23,52,52,33,42]",2025-08-20,"Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,3418.8
it companies in miami,4,4,260,24.0,12.42,https://www.designrush.com/agency/it-services/florida/miami,4.0,0.0,49.0,0.08,666000000.0,"[28,28,28,28,28,28,35,28,44,44,100,66]",2025-08-19,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,3229.2
outsourced it seattle,9,9,90,4.0,35.3,https://www.designrush.com/agency/it-services/outsourcing/washington/seattle,2.0,0.0,70.0,0.02,2870000.0,"[19,23,52,52,52,100,23,23,52,23,19,23]",2025-08-19,"Local pack, Image pack, Sitelinks, Video, Related searches","commercial, informational",Organic,0,false,true,04-10,agency,it_services,3176.9999999999995
business it service,7,7,140,33.0,22.18,https://www.designrush.com/agency/it-services/trends/it-services-for-business,3.0,0.0,66.0,0.05,7530000000.0,"[65,11,7,65,3,11,34,65,100,100,65,42]",2025-08-26,"Local pack, Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,it_services,3105.2
it companies in new jersey,4,4,320,27.0,9.2,https://www.designrush.com/agency/it-services/new-jersey,6.0,0.0,55.0,0.07,847000000.0,"[29,43,43,81,66,66,35,66,66,81,100,66]",2025-08-29,"Local pack, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,2944.0
top system integrator companies,8,8,260,12.0,10.91,https://www.designrush.com/agency/it-services/system-integrators,6.0,0.0,65.0,0.43,15400000.0,"[5,7,7,7,7,5,1,5,7,7,7,0]",2025-08-28,"Image pack, Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic,0,false,true,04-10,agency,it_services,2836.6
it solutions business,6,6,210,41.0,12.67,https://www.designrush.com/agency/it-services/trends/it-services-for-business,4.0,0.0,50.0,0.29,2540000000.0,"[18,15,3,28,44,35,54,100,44,44,44,35]",2025-08-15,"Sitelinks, Video Carousel, People also ask, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,it_services,2660.7
it companies in san antonio,8,8,210,20.0,11.82,https://www.designrush.com/agency/it-services/texas/san-antonio,3.0,0.0,35.0,0.16,317000000.0,"[53,43,35,43,53,35,53,53,100,35,100,12]",2025-09-03,"Local pack, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,2482.2000000000003
it solutions indianapolis,9,9,110,18.0,22.49,https://www.designrush.com/agency/it-services/indiana/indianapolis,1.0,0.0,22.0,0.15,180000000.0,"[11,29,29,29,29,64,82,64,82,82,100,100]",2025-08-22,"Local pack, Sitelinks, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,2473.8999999999996
it companies in utah,4,4,170,17.0,13.71,https://www.designrush.com/agency/it-services/utah,5.0,0.0,68.0,0.04,215000000.0,"[21,43,28,28,3,21,53,34,81,81,81,100]",2025-09-07,"Local pack, Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,2330.7000000000003
chicago it companies,6,6,320,30.0,7.23,https://www.designrush.com/agency/it-services/illinois/chicago,7.0,0.0,50.0,0.03,1090000000.0,"[5,6,3,8,3,5,100,16,76,20,16,16]",2025-08-15,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,2313.6000000000004
information technology companies in new jersey,4,4,210,28.0,9.2,https://www.designrush.com/agency/it-services/new-jersey,5.0,0.0,46.0,0.07,164000000.0,"[28,35,28,35,28,35,28,28,8,23,100,66]",2025-09-05,"Local pack, Sitelinks, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,it_services,1931.9999999999998
it companies chicago,6,6,260,26.0,6.71,https://www.designrush.com/agency/it-services/illinois/chicago,6.0,0.0,40.0,0.08,913000000.0,"[15,15,9,66,12,12,15,23,29,54,100,81]",2025-08-16,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1744.6
it outsourcing atlanta,6,6,90,5.0,18.98,https://www.designrush.com/agency/it-services/outsourcing/georgia/atlanta,3.0,0.0,56.0,0.05,2270000.0,"[11,29,41,52,41,23,64,100,41,64,64,64]",2025-08-19,"Local pack, Image pack, Sitelinks, People also ask, Related searches","commercial, informational",Organic,0,false,true,04-10,agency,it_services,1708.2
it companies in phoenix,4,4,140,22.0,11.13,https://www.designrush.com/agency/it-services/arizona/phoenix,4.0,0.0,44.0,0.13,415000000.0,"[28,28,28,34,53,53,65,100,12,43,100,21]",2025-08-25,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1558.2
examples of information technology,4,4,210,38.0,7.4,https://www.designrush.com/agency/it-services/trends/types-of-information-technology,9.0,0.01,66.0,0.02,637000000.0,"[19,44,66,36,23,15,36,9,23,19,12,15]",2025-09-07,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,it_services,1554.0
atlanta it outsourcing,4,4,70,5.0,18.98,https://www.designrush.com/agency/it-services/outsourcing/georgia/atlanta,4.0,0.0,75.0,0.05,2040000.0,"[18,18,18,18,18,18,100,100,45,100,100,100]",2025-09-09,"Local pack, Image pack, Sitelinks, Related searches","commercial, informational",Organic,0,false,true,04-10,agency,it_services,1328.6000000000001
proxy companies,7,7,260,42.0,4.88,https://www.designrush.com/agency/it-services/trends/proxy-services-for-scraping,3.0,0.0,14.0,0.0,137000000.0,"[1,3,3,3,13,30,10,10,24,36,100,24]",2025-09-10,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,it_services,1268.8
it companies phoenix,4,4,110,15.0,11.13,https://www.designrush.com/agency/it-services/arizona/phoenix,3.0,0.0,33.0,0.13,149000000.0,"[5,1,1,5,11,11,6,5,5,54,5,100]",2025-08-30,"Local pack, Video, Image, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1224.3000000000002
it companies in phoenix arizona,5,5,110,20.0,11.13,https://www.designrush.com/agency/it-services/arizona/phoenix,2.0,0.0,22.0,0.13,237000000.0,"[42,42,52,52,23,52,100,80,33,66,23,33]",2025-09-03,"Local pack, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1224.3000000000002
it company nyc,4,4,210,22.0,5.57,https://www.designrush.com/agency/it-services/new-york/new-york-city,6.0,0.0,33.0,0.03,3380000000.0,"[10,4,23,15,5,4,12,15,7,29,67,100]",2025-08-15,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1169.7
it company houston,4,4,90,20.0,12.99,https://www.designrush.com/agency/it-services/texas/houston,2.0,0.0,25.0,0.17,830000000.0,"[12,12,0,10,0,7,7,28,28,53,53,82]",2025-08-26,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1169.1
it company chicago,4,4,170,58.0,6.71,https://www.designrush.com/agency/it-services/illinois/chicago,5.0,0.0,33.0,0.08,1070000000.0,"[15,5,6,8,6,8,35,23,23,44,66,100]",2025-08-29,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1140.7
it company in chicago,4,4,170,32.0,6.71,https://www.designrush.com/agency/it-services/illinois/chicago,5.0,0.0,33.0,0.08,1100000000.0,"[81,23,18,28,54,44,66,3,6,6,6,6]",2025-09-08,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1140.7
it solutions new york,8,8,110,35.0,9.78,https://www.designrush.com/agency/it-services/new-york/new-york-city,2.0,0.0,19.0,0.03,1270000000.0,"[26,26,34,42,34,34,34,42,53,65,80,65]",2025-08-25,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1075.8
it services texas,5,5,90,39.0,11.81,https://www.designrush.com/agency/it-services/texas,2.0,0.0,23.0,0.02,1440000000.0,"[11,15,19,19,11,7,26,42,42,42,80,100]",2025-08-20,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1062.9
it service offerings,8,8,90,18.0,11.45,https://www.designrush.com/agency/it-services/trends/it-services-for-business,2.0,0.0,22.0,0.11,309000000.0,"[7,11,42,100,65,7,15,11,26,26,26,42]",2025-08-15,"Image pack, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,it_services,1030.5
it companies in wichita ks,4,4,70,18.0,14.47,https://www.designrush.com/agency/it-services/kansas/wichita,2.0,0.0,28.0,0.09,5720000.0,"[64,64,11,64,11,11,11,11,100,82,64,29]",2025-08-20,"Local pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,1012.9000000000001
america it company,6,6,210,54.0,4.77,https://www.designrush.com/agency/it-services/us,3.0,0.0,14.0,0.24,2790000000.0,"[81,43,35,22,18,43,22,18,22,100,66,81]",2025-08-24,"Video, People also ask, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,it_services,1001.6999999999999
new york it company,4,4,210,25.0,4.53,https://www.designrush.com/agency/it-services/new-york/new-york-city,6.0,0.0,27.0,0.01,3110000000.0,"[15,15,15,15,12,15,15,9,6,54,100,81]",2025-08-20,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services,951.3000000000001
