Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service
it business,3,3,590,40.0,7.81,https://www.designrush.com/agency/it-services/trends/it-services-for-business,38.0,0.04,296.0,0.23,8580000000.0,"[66,66,81,100,100,81,100,81,66,54,54,66]",2025-08-29,"Image pack, Sitelinks, Video, FAQ, Related searches, AI overview",informational,Organic,0,true,true,01-03,agency,it_services
it solutions companies,1,1,320,61.0,14.74,https://www.designrush.com/agency/it-services,35.0,0.04,515.0,0.12,1360000000.0,"[36,29,29,44,19,29,44,44,54,100,66,54]",2025-09-03,"Local pack, Sitelinks, Related searches, AI overview",commercial,AI overview,0,true,true,01-03,agency,it_services
it services for business,3,3,1000,32.0,22.18,https://www.designrush.com/agency/it-services/trends/it-services-for-business,35.0,0.04,776.0,0.05,6160000000.0,"[30,30,55,62,55,62,81,62,81,55,55,100]",2025-09-05,"Local pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,it_services
it outsource company,1,1,260,18.0,25.24,https://www.designrush.com/agency/it-services/outsourcing,34.0,0.03,858.0,0.05,15400000.0,"[3,3,20,7,5,8,13,2,4,2,0,3]",2025-09-10,"Local pack, Ads bottom, People also ask, Related searches, Ads middle, AI overview",commercial,Organic,0,true,true,01-03,agency,it_services
hp zbook vs elitebook,1,1,170,26.0,5.56,https://www.designrush.com/agency/it-services/trends/hp-zbook-vs-elitebook,33.0,0.03,183.0,0.31,100.0,"[80,80,100,80,42,66,100,42,80,66,80,80]",2025-08-20,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,AI overview,0,true,true,01-03,agency,it_services
it professional services,1,1,1000,16.0,14.26,https://www.designrush.com/agency/it-services/trends/it-services-for-business,32.0,0.03,456.0,0.08,4450000000.0,"[30,36,45,55,55,45,100,100,100,81,100,81]",2025-09-09,"Knowledge panel, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle, AI overview",informational,People also ask,0,true,true,01-03,agency,it_services
it issues,1,1,880,28.0,14.01,https://www.designrush.com/agency/it-services/trends/it-issues,30.0,0.03,420.0,0.01,2140000000.0,"[100,4,3,4,7,4,4,3,5,4,5,3]",2025-09-11,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
types of it,1,1,110,26.0,0.0,https://www.designrush.com/agency/it-services/trends/types-of-information-technology,27.0,0.03,0.0,0.02,2590000000.0,"[15,23,15,18,15,11,18,18,23,18,11,11]",2025-09-08,"Image pack, Video, People also ask, Related searches","commercial, informational",Organic,0,true,true,01-03,agency,it_services
business it,5,5,720,30.0,8.92,https://www.designrush.com/agency/it-services/trends/it-services-for-business,25.0,0.02,223.0,0.14,8340000000.0,"[39,39,72,48,72,88,88,72,100,100,88,48]",2025-09-10,"Image pack, Sitelinks, Video, People also ask, FAQ, Related searches, Discussions and forums, AI overview",informational,Organic,0,false,true,04-10,agency,it_services
local it services,1,1,1000,37.0,23.68,https://www.designrush.com/agency/it-services/trends/it-services-for-business,22.0,0.02,520.0,0.17,4970000000.0,"[16,13,46,25,11,25,68,84,84,100,100,100]",2025-09-10,"Local pack, Image pack, Sitelinks, Ads bottom, People also ask, Related searches, Ads middle",commercial,People also ask,0,true,true,01-03,agency,it_services
zbook vs elitebook,1,1,170,20.0,0.0,https://www.designrush.com/agency/it-services/trends/hp-zbook-vs-elitebook,22.0,0.02,0.0,0.19,64.0,"[53,65,65,34,65,53,53,65,65,65,65,53]",2025-08-14,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,it_services
it technologies,3,3,260,58.0,8.19,https://www.designrush.com/agency/it-services/trends/types-of-information-technology,21.0,0.02,171.0,0.31,1590000000.0,"[16,13,8,6,13,6,62,30,10,6,10,16]",2025-09-09,"Local pack, Image pack, Video, Ads top, Ads bottom, People also ask, Related searches, See results about, Ads middle","commercial, informational",Organic,0,true,true,01-03,agency,it_services
it companies in new york,5,5,880,26.0,5.57,https://www.designrush.com/agency/it-services/new-york/new-york-city,21.0,0.02,116.0,0.03,1090000000.0,"[30,36,24,30,36,41,16,30,24,30,100,54]",2025-09-07,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services
it business,1,1,590,40.0,7.81,https://www.designrush.com/agency/it-services/trends/it-services-for-business,20.0,0.02,156.0,0.23,8580000000.0,"[66,66,81,100,100,81,100,81,66,54,54,66]",2025-08-29,"Image pack, Sitelinks, Video, FAQ, Related searches, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
professional it services,1,1,1000,22.0,16.35,https://www.designrush.com/agency/it-services/trends/it-services-for-business,17.0,0.01,277.0,0.05,3030000000.0,"[30,13,36,30,55,36,81,81,100,81,100,81]",2025-09-10,"Local pack, Image pack, Sitelinks, Image, People also ask, Related searches, AI overview",informational,People also ask,0,true,true,01-03,agency,it_services
company it services,3,3,720,92.0,16.36,https://www.designrush.com/agency/it-services/trends/it-services-for-business,15.0,0.01,245.0,0.09,7380000000.0,"[100,81,8,10,55,62,45,30,62,55,36,20]",2025-09-07,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic,0,true,true,01-03,agency,it_services
it companies in seattle,7,7,720,29.0,7.38,https://www.designrush.com/agency/it-services/washington/seattle,15.0,0.01,110.0,0.03,201000000.0,"[81,30,30,36,45,45,36,45,55,55,55,36]",2025-09-07,"Local pack, Image pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services
it support service,1,1,1300,30.0,20.48,https://www.designrush.com/agency/it-services/trends/it-services-for-business,15.0,0.01,307.0,0.02,8450000000.0,"[44,30,20,34,34,8,16,55,55,55,65,100]",2025-09-10,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,People also ask,0,true,true,01-03,agency,it_services
it companies in chicago,5,5,590,31.0,6.71,https://www.designrush.com/agency/it-services/illinois/chicago,14.0,0.01,93.0,0.08,1060000000.0,"[21,39,26,11,72,59,48,48,48,88,100,88]",2025-08-28,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services
it support companies,8,8,2900,47.0,26.0,https://www.designrush.com/agency/it-services,14.0,0.01,364.0,0.03,1740000000.0,"[13,10,13,24,24,24,24,19,24,29,100,36]",2025-09-10,"Local pack, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,it_services
sharepoint consulting companies,2,2,170,22.0,48.83,https://www.designrush.com/agency/it-services/microsoft-sharepoint,13.0,0.01,634.0,0.04,2070000.0,"[7,5,17,5,12,17,28,43,66,82,100,82]",2025-08-31,"Local pack, Sitelinks, People also ask, Related searches, AI overview",informational,Organic,0,true,true,01-03,agency,it_services
it companies in usa,1,1,320,30.0,4.77,https://www.designrush.com/agency/it-services/us,11.0,0.01,52.0,0.24,1690000000.0,"[54,66,54,81,54,15,54,28,35,54,54,54]",2025-09-08,"Video, People also ask, FAQ, Related searches, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
it infrastructure management services,2,0,1000,19.0,11.5,https://www.designrush.com/agency/it-services/trends/it-infrastructure-services,11.0,0.01,126.0,0.02,619000000.0,"[20,30,36,45,45,62,62,62,100,100,100,81]",2025-09-11,"People also ask, Related searches, AI overview",informational,People also ask,-2,true,true,01-03,agency,it_services
it service business,3,3,170,33.0,22.18,https://www.designrush.com/agency/it-services/trends/it-services-for-business,11.0,0.01,243.0,0.05,6790000000.0,"[3,3,3,5,3,8,16,3,100,5,5,5]",2025-08-14,"Local pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,agency,it_services
tech review sites,7,7,480,100.0,1.27,https://www.designrush.com/agency/it-services/trends/best-tech-review-sites,11.0,0.01,13.0,0.01,1890000000.0,"[36,10,24,30,24,45,30,20,55,24,13,30]",2025-09-07,"Sitelinks, Video, Related searches, AI overview",commercial,Organic,0,false,true,04-10,agency,it_services
cloud hosting vendors,1,1,140,65.0,9.71,https://www.designrush.com/agency/it-services/trends/public-cloud-hosting,11.0,0.01,106.0,0.19,21400000.0,"[53,42,53,26,65,100,65,65,42,42,53,42]",2025-09-09,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",commercial,Image pack,0,true,true,01-03,agency,it_services
it compliance,12,12,3600,26.0,10.66,https://www.designrush.com/agency/it-services/trends/it-compliance,10.0,0.01,106.0,0.16,729000000.0,"[65,81,81,100,100,100,81,36,54,54,54,65]",2025-09-07,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic,0,false,false,11-20,agency,it_services
what's a possible sign of malware,1,1,170,38.0,0.0,https://www.designrush.com/agency/it-services/trends/whats-a-possible-sign-of-malware,10.0,0.01,0.0,0.0,35500000.0,"[4,43,43,43,22,29,29,35,0,81,100,14]",2025-08-17,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
top internet hosting,16,16,3600,63.0,10.68,https://www.designrush.com/agency/it-services/trends/hosting-providers-and-domain-registrars,10.0,0.01,106.0,0.51,421000000.0,"[0,1,19,15,4,15,2,44,100,81,54,19]",2025-09-05,"Sitelinks, Video, Related searches, Discussions and forums, AI overview","commercial, informational",Organic,0,false,false,11-20,agency,it_services
it business services,1,1,170,56.0,11.0,https://www.designrush.com/agency/it-services/trends/it-services-for-business,10.0,0.01,110.0,0.11,9940000000.0,"[6,22,22,43,54,14,35,29,66,35,54,29]",2025-08-31,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",AI overview,0,true,true,01-03,agency,it_services
examples of information technology,4,4,210,38.0,7.4,https://www.designrush.com/agency/it-services/trends/types-of-information-technology,9.0,0.01,66.0,0.02,637000000.0,"[19,44,66,36,23,15,36,9,23,19,12,15]",2025-09-07,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic,0,false,true,04-10,agency,it_services
business it solutions,20,20,6600,50.0,12.67,https://www.designrush.com/agency/it-services/trends/it-services-for-business,9.0,0.01,114.0,0.29,2510000000.0,"[8,81,81,19,54,54,54,100,24,29,36,12]",2025-09-11,"Local pack, Image pack, Sitelinks, Ads top, Ads bottom, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,false,false,11-20,agency,it_services
it companies,23,23,6600,47.0,12.62,https://www.designrush.com/agency/it-services/california,9.0,0.01,113.0,0.06,3900000000.0,"[54,44,29,36,23,44,44,29,44,81,81,100]",2025-09-11,"Image pack, Video, People also ask, Related searches, AI overview",commercial,Organic,0,false,false,21-50,agency,it_services
sharepoint consultants,1,1,260,31.0,39.09,https://www.designrush.com/agency/it-services/microsoft-sharepoint,9.0,0.01,351.0,0.32,2050000.0,"[22,29,35,35,35,10,43,43,66,81,100,100]",2025-08-28,"Local pack, Sitelinks, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
elitebook vs zbook,3,3,110,20.0,0.0,https://www.designrush.com/agency/it-services/trends/hp-zbook-vs-elitebook,9.0,0.01,0.0,0.19,70.0,"[33,33,23,100,23,33,66,42,33,80,80,66]",2025-09-11,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic,0,true,true,01-03,agency,it_services
enterprise it services,3,3,320,35.0,11.38,https://www.designrush.com/agency/it-services/trends/enterprise-it-services,9.0,0.01,102.0,0.03,792000000.0,"[26,17,26,39,26,32,39,26,39,48,48,32]",2025-08-31,"Local pack, Sitelinks, People also ask, Related searches",informational,Organic,0,true,true,01-03,agency,it_services
it firm utah,1,1,40,36.0,0.0,https://www.designrush.com/agency/it-services/utah,9.0,0.01,0.0,0.0,95600000.0,"[20,20,80,100,100]",2025-09-03,"Local pack, Video, Image, Related searches",commercial,Organic,0,true,true,01-03,agency,it_services
tech review website,9,9,390,100.0,1.27,https://www.designrush.com/agency/it-services/trends/best-tech-review-sites,9.0,0.01,11.0,0.01,1680000000.0,"[48,32,39,39,32,72,26,48,72,21,1,2]",2025-08-19,"Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,it_services
it support company,26,17,5400,68.0,26.0,https://www.designrush.com/agency/it-services,8.0,0.0,208.0,0.03,7930000000.0,"[10,12,16,19,16,19,29,36,36,66,54,100]",2025-09-11,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,-9,false,false,21-50,agency,it_services
different it,1,1,140,29.0,0.0,https://www.designrush.com/agency/it-services/trends/types-of-information-technology,8.0,0.0,0.0,0.01,5270000000.0,"[15,15,5,18,11,6,8,11,11,81,66,15]",2025-08-29,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
