Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type,pos_change,is_top3,is_top10,pos_bucket,url_category,service
ensync,1,1,590,41.0,0.0,https://www.designrush.com/agency/profile/ensync-corporation,157.0,0.18,0.0,0.0,65.0,"[36,36,30,30,30,24,30,30,36,55,36,30]",2025-09-08,"Knowledge panel, Image pack, Sitelinks, Tweet, Video, People also ask, Related searches",navigational,Image pack,0,true,true,01-03,agency,other
website design companies,1,1,2400,67.0,13.79,https://www.designrush.com/agency/website-design-development,156.0,0.18,2151.0,0.12,1620000000.0,"[52,44,52,66,52,52,52,80,100,80,80,80]",2025-09-05,"Local pack, Image pack, Sitelinks, Video, Ads top, Related searches",commercial,Organic,0,true,true,01-03,agency,web_design
web development companies,2,2,1900,42.0,18.41,https://www.designrush.com/agency/web-development-companies,155.0,0.17,2853.0,0.06,1420000000.0,"[44,44,52,66,52,52,52,52,80,66,100,52]",2025-09-06,"Local pack, Image pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle, AI overview",commercial,Organic,0,true,true,01-03,agency,web_dev
text to cad,3,3,1900,18.0,1.14,https://www.designrush.com/agency/ai-companies/trends/text-to-cad-ai,155.0,0.17,176.0,0.22,724000000.0,"[2,1,1,1,1,1,23,100,23,23,15,8]",2025-09-10,"Image pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle","informational, transactional",Organic,0,true,true,01-03,agency,ai
flutter,1,0,49500,100.0,1.77,https://www.designrush.com/agency/software-development/flutter/trends/what-is-flutter,148.0,0.17,261.0,0.08,89500000.0,"[44,54,54,81,54,66,66,54,81,81,100,66]",2025-09-11,"Knowledge panel, Sitelinks, Video, Ads top, People also ask, Related searches, Things to know",navigational,People also ask,-1,true,true,01-03,agency,software_dev
largest web design companies,1,1,590,34.0,11.09,https://www.designrush.com/agency/website-design-development,146.0,0.16,1619.0,0.07,262000000.0,"[20,16,11,8,7,8,13,68,100,31,68,20]",2025-09-10,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic,0,true,true,01-03,agency,web_design
web dev firm,1,1,590,39.0,18.41,https://www.designrush.com/agency/web-development-companies,146.0,0.16,2687.0,0.06,316000000.0,"[7,7,3,5,4,10,8,3,13,66,100,66]",2025-09-03,"Sitelinks, Related searches",commercial,Organic,0,true,true,01-03,agency,web_dev
best website developers,1,1,590,50.0,19.94,https://www.designrush.com/agency/web-development-companies,146.0,0.16,2911.0,0.19,523000000.0,"[44,36,81,67,54,54,54,54,100,81,100,100]",2025-09-01,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic,0,true,true,01-03,agency,web_dev
best website design firms,1,1,590,53.0,11.09,https://www.designrush.com/agency/website-design-development,146.0,0.16,1619.0,0.07,147000000.0,"[37,31,11,11,20,3,25,20,37,84,100,37]",2025-09-05,"Local pack, Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic,0,true,true,01-03,agency,web_design
web programming company,1,1,590,59.0,14.89,https://www.designrush.com/agency/web-development-companies,146.0,0.16,2173.0,0.1,344000000.0,"[8,20,20,24,4,16,16,54,36,7,79,36]",2025-09-07,"Local pack, Image pack, Sitelinks, Related searches",commercial,Organic,0,true,true,01-03,agency,web_dev
website development company in india,1,1,590,68.0,9.67,https://www.designrush.com/agency/web-development-companies/in,146.0,0.16,1411.0,0.06,1490000000.0,"[2,8,16,5,25,31,31,31,46,100,52,37]",2025-09-02,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,true,true,01-03,agency,web_dev
website developers,10,8,6600,74.0,9.59,https://www.designrush.com/agency/web-development-companies,145.0,0.16,1390.0,0.32,553000000.0,"[66,29,66,44,81,54,100,54,44,44,54,54]",2025-09-11,"Sitelinks, Video, Ads top, Related searches, See results about",informational,Organic,-2,false,true,04-10,agency,web_dev
digital advertising agency,3,3,4400,91.0,10.63,https://www.designrush.com/agency/digital-marketing,132.0,0.15,1403.0,0.09,282000000.0,"[23,29,35,44,35,44,54,54,81,100,100,81]",2025-09-06,"Image pack, Sitelinks, Video Carousel, People also ask, Related searches",commercial,Organic,0,true,true,01-03,other,digital_marketing
online marketing agency,9,7,9900,96.0,12.98,https://www.designrush.com/agency/digital-marketing,128.0,0.14,1661.0,0.1,889000000.0,"[29,29,36,44,44,36,54,66,100,81,100,81]",2025-09-11,"Local pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle",commercial,Organic,-2,false,true,04-10,other,digital_marketing
video production company,4,4,6600,79.0,7.07,https://www.designrush.com/agency/video-production,125.0,0.14,883.0,0.08,6600000000.0,"[29,44,54,66,66,66,66,54,81,81,81,100]",2025-09-11,"Local pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,video
web development firm,1,1,1900,54.0,19.28,https://www.designrush.com/agency/web-development-companies,123.0,0.14,2371.0,0.02,378000000.0,"[100,81,8,3,43,54,13,10,10,24,24,3]",2025-09-10,"Local pack, Sitelinks, Ads bottom, People also ask, Related searches, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_dev
website development company in usa,1,1,480,38.0,9.73,https://www.designrush.com/agency/web-development-companies/us,119.0,0.13,1157.0,0.03,1720000000.0,"[13,13,13,16,16,24,45,45,76,100,36,45]",2025-09-04,"Local pack, Sitelinks, Related searches",commercial,Organic,0,true,true,01-03,agency,web_dev
product design development,1,1,480,43.0,5.56,https://www.designrush.com/agency/product-design/trends/product-design-development,119.0,0.13,661.0,0.2,1050000000.0,"[29,36,36,23,36,54,44,81,100,81,81,54]",2025-09-04,"Image pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",informational,Organic,0,true,true,01-03,agency,other
top web development firms,1,1,480,32.0,12.14,https://www.designrush.com/agency/web-development-companies,119.0,0.13,1444.0,0.07,134000000.0,"[20,30,20,20,13,20,10,3,16,100,81,13]",2025-09-08,"Local pack, Image pack, Sitelinks, Related searches, Discussions and forums",commercial,Organic,0,true,true,01-03,agency,web_dev
best ecommerce seo company,1,1,880,38.0,37.02,https://www.designrush.com/agency/search-engine-optimization/ecommerce-seo,116.0,0.13,4294.0,0.01,16900000.0,"[30,30,67,36,45,67,67,55,100,100,100,45]",2025-09-01,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic,0,true,true,01-03,agency,seo
uae advertising agencies list,1,1,880,15.0,0.0,https://www.designrush.com/agency/ad-agencies,116.0,0.13,0.0,0.0,7100000.0,"[16,16,16,30,44,100,16,16,16,30,16,16]",2025-08-30,"Local pack, Video, Related searches, AI overview",informational,Organic,0,true,true,01-03,other,advertising
it solutions for business,1,1,590,53.0,12.67,https://www.designrush.com/agency/it-services/trends/it-services-for-business,115.0,0.13,1457.0,0.29,2180000000.0,"[20,20,81,36,55,30,45,10,30,36,81,24]",2025-08-29,"Image pack, Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,AI overview,0,true,true,01-03,agency,it_services
streaming sites,3,4,9900,60.0,2.54,https://www.designrush.com/agency/video-marketing/trends/best-streaming-websites,108.0,0.12,274.0,0.08,2530000000.0,"[44,54,66,100,100,66,81,81,100,66,66,54]",2025-09-11,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle",commercial,People also ask,1,true,true,01-03,agency,video
affiliate marketing agency,2,2,1300,32.0,5.74,https://www.designrush.com/agency/affiliate-marketing,106.0,0.12,608.0,0.29,150000000.0,"[100,68,68,68,52,52,52,52,84,68,68,68]",2025-09-08,"Local pack, Image pack, Video, Ads bottom, Related searches, Ads middle, AI overview",informational,Organic,0,true,true,01-03,other,other
it outsourcing companies,2,2,1300,34.0,25.24,https://www.designrush.com/agency/it-services/outsourcing,106.0,0.12,2675.0,0.05,64200000.0,"[20,20,41,41,41,41,41,54,100,66,79,66]",2025-09-08,"Image pack, Video, Ads bottom, Video Carousel, Related searches, Ads middle, AI overview",informational,Organic,0,true,true,01-03,agency,it_services
app,4,4,301000,100.0,3.15,https://www.designrush.com/agency/mobile-app-design-development/trends/mobile-app-development-software,105.0,0.12,330.0,0.03,20710000000.0,"[81,81,100,81,81,66,81,81,81,66,81,100]",2025-09-11,"Sitelinks, Video, People also ask, Related searches, See results about, Things to know, AI overview",informational,Things to know,0,false,true,04-10,agency,mobile_app
app,4,4,301000,100.0,3.15,https://www.designrush.com/agency/mobile-app-design-development/trends/mobile-application-development-platform,105.0,0.12,330.0,0.03,20710000000.0,"[81,81,100,81,81,66,81,81,81,66,81,100]",2025-09-11,"Sitelinks, Video, People also ask, Related searches, See results about, Things to know, AI overview",informational,Things to know,0,false,true,04-10,agency,mobile_app
nightcafe,1,0,40500,57.0,0.07,https://www.designrush.com/agency/creative-agencies/trends/ai-art-generators,101.0,0.11,7.0,0.18,4160000.0,"[44,66,66,54,54,44,54,54,44,44,44,54]",2025-09-11,"Image pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Twitter carousel, Related searches, Ads middle",navigational,People also ask,-1,true,true,01-03,trends,other
website design firm,3,3,2900,82.0,13.79,https://www.designrush.com/agency/website-design-development,101.0,0.11,1392.0,0.12,549000000.0,"[10,54,5,13,44,5,29,15,15,100,5,10]",2025-09-11,"Local pack, Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Discussions and forums, Ads middle",commercial,Organic,0,true,true,01-03,agency,web_design
website creation company,6,6,2900,100.0,13.79,https://www.designrush.com/agency/website-design-development,101.0,0.11,1392.0,0.12,755000000.0,"[15,54,3,3,23,100,23,4,23,4,1,10]",2025-09-07,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches, Ads middle",,Organic,0,false,true,04-10,agency,web_design
digital marketing marketing agency,1,1,2900,77.0,8.13,https://www.designrush.com/agency/digital-marketing,100.0,0.11,813.0,0.15,600000000.0,"[0,0,0,0,0,0,0,0,100,81]",2025-09-08,"Sitelinks, Video, Related searches, AI overview",commercial,AI overview,0,true,true,01-03,other,digital_marketing
top digital marketing agencies,1,1,2900,36.0,8.77,https://www.designrush.com/agency/digital-marketing,100.0,0.11,877.0,0.17,172000000.0,"[66,53,44,35,44,66,29,44,100,81,53,53]",2025-09-07,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",AI overview,0,true,true,01-03,other,digital_marketing
it support services,1,1,6600,34.0,20.48,https://www.designrush.com/agency/it-services/trends/it-services-for-business,99.0,0.11,2027.0,0.02,11000000000.0,"[15,23,36,44,36,36,44,66,81,81,100,66]",2025-09-10,"Local pack, Image pack, Video, Ads bottom, People also ask, Related searches, Ads middle, AI overview",commercial,People also ask,0,true,true,01-03,agency,it_services
app dev platforms,1,1,2400,73.0,6.69,https://www.designrush.com/agency/mobile-app-design-development/trends/mobile-app-development-software,98.0,0.11,655.0,0.03,847000000.0,"[10,8,3,4,2,10,2,23,100,81,35,35]",2025-09-09,"Sitelinks, Video Carousel, People also ask, Related searches",,People also ask,0,true,true,01-03,agency,mobile_app
apps and download,3,3,8100,95.0,1.37,https://www.designrush.com/agency/mobile-app-design-development/trends/most-downloaded-mobile-apps,97.0,0.11,132.0,0.07,2010000000.0,"[44,44,44,54,44,36,66,54,100,0,0,0]",2025-09-10,"Sitelinks, Video, People also ask, Related searches","informational, transactional",People also ask,0,true,true,01-03,agency,mobile_app
top website development company,1,1,390,29.0,12.14,https://www.designrush.com/agency/web-development-companies,96.0,0.11,1165.0,0.07,2170000000.0,"[36,2,20,5,36,36,10,20,36,45,76,8]",2025-09-04,"Sitelinks, Video Carousel, Related searches",commercial,Organic,0,true,true,01-03,agency,web_dev
seo company australia,1,1,390,48.0,11.65,https://www.designrush.com/agency/search-engine-optimization/au,96.0,0.11,1118.0,0.01,26800000.0,"[36,12,7,67,1,3,54,67,54,100,81,54]",2025-09-02,"Sitelinks, Video, Related searches, AI overview",informational,Organic,0,true,true,01-03,agency,seo
random websites,10,10,4400,30.0,0.0,https://www.designrush.com/agency/website-design-development/trends/pointless-websites,96.0,0.11,0.0,0.0,2220000000.0,"[10,7,8,10,10,13,13,16,19,24,24,13]",2025-09-08,"Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,web_design
what is my screen resolution,6,6,4400,48.0,0.0,https://www.designrush.com/agency/web-development-companies/trends/what-is-my-screen-resolution,96.0,0.11,0.0,0.0,586000000.0,"[81,66,66,54,81,100,66,66,66,66,54,66]",2025-09-06,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic,0,false,true,04-10,agency,web_dev
useless websites,7,8,12100,36.0,0.0,https://www.designrush.com/agency/website-design-development/trends/pointless-websites,96.0,0.11,0.0,0.0,135000000.0,"[13,13,20,24,20,16,24,20,13,20,16,5]",2025-09-11,"Image pack, Sitelinks, Video, Related searches",navigational,Organic,1,false,true,04-10,agency,web_design
b2b ppc agency,2,2,720,21.0,22.79,https://www.designrush.com/agency/paid-media-pay-per-click/b2b-ppc-agencies,95.0,0.1,2165.0,0.08,2830000.0,"[13,24,24,30,24,36,45,45,62,62,100,100]",2025-09-02,"Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Ads middle",informational,Organic,0,true,true,01-03,other,ppc
online ad companies,1,1,720,47.0,8.85,https://www.designrush.com/agency/digital-marketing,95.0,0.1,840.0,0.18,1450000000.0,"[36,67,8,36,45,20,5,100,67,100,76,45]",2025-09-02,"Sitelinks, Video, Video Carousel, Related searches, AI overview",commercial,Organic,0,true,true,01-03,other,digital_marketing
it service,1,1,2900,63.0,16.64,https://www.designrush.com/agency/it-services/trends/it-services-for-business,94.0,0.1,1564.0,0.1,24070000000.0,"[19,35,23,35,29,44,23,35,44,29,35,35]",2025-09-10,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Things to know, AI overview","commercial, informational",People also ask,0,true,true,01-03,agency,it_services
delmain google reviews,1,1,480,32.0,0.0,https://www.designrush.com/agency/profile/delmain,94.0,0.1,0.0,0.0,13600.0,"[100,0,0,0,0]",2025-09-07,"Knowledge panel, Sitelinks, Video, Related searches, AI overview",commercial,AI overview,0,true,true,01-03,agency,other
digital marketing agencies,5,5,8100,60.0,8.13,https://www.designrush.com/agency/digital-marketing/trends/what-does-a-digital-marketing-agency-do,89.0,0.1,723.0,0.15,283000000.0,"[100,100,66,66,81,81,81,44,66,54,66,66]",2025-09-11,"Local pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Ads middle",commercial,People also ask,0,false,true,04-10,trends,digital_marketing
email marketing companies,6,6,2900,56.0,23.78,https://www.designrush.com/agency/email-marketing/us,87.0,0.1,2068.0,0.22,1450000000.0,"[100,100,80,100,80,66,66,44,66,52,66,66]",2025-09-08,"Image pack, Sitelinks, Video, Ads top, Ads bottom, Related searches, Ads middle, AI overview",commercial,Organic,0,false,true,04-10,agency,email
web design firm,4,4,2900,94.0,13.79,https://www.designrush.com/agency/website-design-development,87.0,0.1,1199.0,0.12,382000000.0,"[16,13,100,36,44,19,44,24,24,29,13,5]",2025-09-07,"Local pack, Sitelinks, Ads top, Ads bottom, Video Carousel, Related searches, Ads middle",commercial,Organic,0,false,true,04-10,agency,web_design
website development agency,4,4,2900,77.0,12.89,https://www.designrush.com/agency/web-development-companies,87.0,0.1,1121.0,0.19,1140000000.0,"[43,36,65,65,65,65,65,54,100,81,100,100]",2025-09-08,"Local pack, Sitelinks, Video, Related searches",commercial,Organic,0,false,true,04-10,agency,web_dev
lcg 360,7,7,2900,18.0,8.21,https://www.designrush.com/agency/profile/lcg-3600consulting,87.0,0.1,714.0,0.0,70.0,"[100,80,66,100,66,66,80,80,66,66,80,100]",2025-09-07,"Image pack, Related searches",commercial,Organic,0,false,true,04-10,agency,other
seo company near me,9,12,6600,54.0,23.74,https://www.designrush.com/agency/search-engine-optimization,85.0,0.09,2017.0,0.03,664000000.0,"[23,36,36,29,44,81,36,36,66,44,54,100]",2025-09-11,"Local pack, Sitelinks, Video, Ads bottom, Related searches, Ads middle",transactional,Organic,3,false,true,04-10,agency,seo
digital agencies,5,5,2400,45.0,7.13,https://www.designrush.com/agency/digital-agencies,84.0,0.09,598.0,0.14,512000000.0,"[36,36,44,52,52,52,52,52,80,80,100,80]",2025-09-11,"Image pack, Sitelinks, Video, Related searches, AI overview",commercial,Organic,0,false,true,04-10,other,other
houston web page design,4,4,1300,60.0,15.3,https://www.designrush.com/agency/website-design-development/texas/houston,84.0,0.09,1285.0,0.04,85500000.0,"[5,2,3,2,2,3,4,7,1,100,43,43]",2025-09-07,"Local pack, Image pack, Sitelinks, Related searches, Discussions and forums",commercial,Organic,0,false,true,04-10,agency,web_design
advertising strategies,3,4,1300,54.0,6.2,https://www.designrush.com/agency/ad-agencies/trends/types-of-advertising-strategies,84.0,0.09,520.0,0.11,926000000.0,"[46,68,46,52,68,68,52,68,68,84,68,52]",2025-09-11,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic,1,true,true,01-03,trends,advertising
